time_utc,ghi_wm2,temp_air_c,wind_speed_ms,rel_humidity_pct,pressure_pa,albedo,ts_utc,ts_local,date_local,year_local,month_local,day_local,hour_local
2024-01-12 22:00,0.0,17.16,2.64,90.17,9917.0,-999.0,2024-01-12 22:00:00+00:00,2024-01-13 00:00:00+02:00,2024-01-13,2024,1,13,0
2024-01-12 23:00,0.0,16.77,2.32,92.63,9912.0,-999.0,2024-01-12 23:00:00+00:00,2024-01-13 01:00:00+02:00,2024-01-13,2024,1,13,1
2024-01-13 00:00,0.0,16.44,2.09,94.72,9907.0,-999.0,2024-01-13 00:00:00+00:00,2024-01-13 02:00:00+02:00,2024-01-13,2024,1,13,2
2024-01-13 01:00,0.0,16.18,2.08,96.28,9904.0,-999.0,2024-01-13 01:00:00+00:00,2024-01-13 03:00:00+02:00,2024-01-13,2024,1,13,3
2024-01-13 02:00,0.0,15.98,2.19,97.42,9904.0,-999.0,2024-01-13 02:00:00+00:00,2024-01-13 04:00:00+02:00,2024-01-13,2024,1,13,4
2024-01-13 03:00,0.0,15.87,2.24,97.86,9906.0,-999.0,2024-01-13 03:00:00+00:00,2024-01-13 05:00:00+02:00,2024-01-13,2024,1,13,5
2024-01-13 04:00,0.0,15.82,2.05,97.66,9907.0,-999.0,2024-01-13 04:00:00+00:00,2024-01-13 06:00:00+02:00,2024-01-13,2024,1,13,6
2024-01-13 05:00,84.55,17.34,2.26,88.2,9908.0,0.19,2024-01-13 05:00:00+00:00,2024-01-13 07:00:00+02:00,2024-01-13,2024,1,13,7
2024-01-13 06:00,291.5,19.62,2.4,74.05,9909.0,0.13,2024-01-13 06:00:00+00:00,2024-01-13 08:00:00+02:00,2024-01-13,2024,1,13,8
2024-01-13 07:00,515.55,21.73,2.18,62.54,9907.0,0.11,2024-01-13 07:00:00+00:00,2024-01-13 09:00:00+02:00,2024-01-13,2024,1,13,9
2024-01-13 08:00,721.8,23.37,2.28,55.77,9905.0,0.11,2024-01-13 08:00:00+00:00,2024-01-13 10:00:00+02:00,2024-01-13,2024,1,13,10
2024-01-13 09:00,892.25,24.77,3.21,50.77,9903.0,0.12,2024-01-13 09:00:00+00:00,2024-01-13 11:00:00+02:00,2024-01-13,2024,1,13,11
2024-01-13 10:00,1011.7,25.56,4.31,49.05,9902.0,0.13,2024-01-13 10:00:00+00:00,2024-01-13 12:00:00+02:00,2024-01-13,2024,1,13,12
2024-01-13 11:00,1067.78,25.92,5.1,49.23,9901.0,0.14,2024-01-13 11:00:00+00:00,2024-01-13 13:00:00+02:00,2024-01-13,2024,1,13,13
2024-01-13 12:00,1062.97,25.93,5.46,50.55,9899.0,0.15,2024-01-13 12:00:00+00:00,2024-01-13 14:00:00+02:00,2024-01-13,2024,1,13,14
2024-01-13 13:00,941.35,25.74,5.37,52.2,9896.0,0.15,2024-01-13 13:00:00+00:00,2024-01-13 15:00:00+02:00,2024-01-13,2024,1,13,15
2024-01-13 14:00,856.5,25.44,5.16,53.6,9892.0,0.14,2024-01-13 14:00:00+00:00,2024-01-13 16:00:00+02:00,2024-01-13,2024,1,13,16
2024-01-13 15:00,680.17,24.85,5.02,55.94,9888.0,0.14,2024-01-13 15:00:00+00:00,2024-01-13 17:00:00+02:00,2024-01-13,2024,1,13,17
2024-01-13 16:00,471.1,23.83,4.94,59.98,9886.0,0.14,2024-01-13 16:00:00+00:00,2024-01-13 18:00:00+02:00,2024-01-13,2024,1,13,18
2024-01-13 17:00,249.43,22.33,4.83,66.29,9890.0,0.16,2024-01-13 17:00:00+00:00,2024-01-13 19:00:00+02:00,2024-01-13,2024,1,13,19
2024-01-13 18:00,51.78,20.76,4.41,73.71,9894.0,0.2,2024-01-13 18:00:00+00:00,2024-01-13 20:00:00+02:00,2024-01-13,2024,1,13,20
2024-01-13 19:00,0.0,19.75,3.88,78.96,9898.0,-999.0,2024-01-13 19:00:00+00:00,2024-01-13 21:00:00+02:00,2024-01-13,2024,1,13,21
2024-01-13 20:00,0.0,19.26,3.53,81.46,9904.0,-999.0,2024-01-13 20:00:00+00:00,2024-01-13 22:00:00+02:00,2024-01-13,2024,1,13,22
2024-01-13 21:00,0.0,18.91,3.22,82.99,9906.0,-999.0,2024-01-13 21:00:00+00:00,2024-01-13 23:00:00+02:00,2024-01-13,2024,1,13,23
