time_utc,ghi_wm2,temp_air_c,wind_speed_ms,rel_humidity_pct,pressure_pa,albedo,ts_utc,ts_local,date_local,year_local,month_local,day_local,hour_local
2024-07-06 22:00,0.0,10.31,8.25,21.13,9117.0,-999.0,2024-07-06 22:00:00+00:00,2024-07-07 00:00:00+02:00,2024-07-07,2024,7,7,0
2024-07-06 23:00,0.0,9.48,8.05,22.57,9110.0,-999.0,2024-07-06 23:00:00+00:00,2024-07-07 01:00:00+02:00,2024-07-07,2024,7,7,1
2024-07-07 00:00,0.0,8.76,8.12,23.94,9103.0,-999.0,2024-07-07 00:00:00+00:00,2024-07-07 02:00:00+02:00,2024-07-07,2024,7,7,2
2024-07-07 01:00,0.0,8.12,8.03,25.39,9097.0,-999.0,2024-07-07 01:00:00+00:00,2024-07-07 03:00:00+02:00,2024-07-07,2024,7,7,3
2024-07-07 02:00,0.0,7.44,7.38,27.71,9093.0,-999.0,2024-07-07 02:00:00+00:00,2024-07-07 04:00:00+02:00,2024-07-07,2024,7,7,4
2024-07-07 03:00,0.0,6.65,6.44,31.04,9092.0,-999.0,2024-07-07 03:00:00+00:00,2024-07-07 05:00:00+02:00,2024-07-07,2024,7,7,5
2024-07-07 04:00,0.0,5.72,5.17,36.14,9097.0,-999.0,2024-07-07 04:00:00+00:00,2024-07-07 06:00:00+02:00,2024-07-07,2024,7,7,6
2024-07-07 05:00,0.0,4.71,4.74,41.71,9104.0,-999.0,2024-07-07 05:00:00+00:00,2024-07-07 07:00:00+02:00,2024-07-07,2024,7,7,7
2024-07-07 06:00,9.68,4.88,5.44,42.93,9112.0,0.29,2024-07-07 06:00:00+00:00,2024-07-07 08:00:00+02:00,2024-07-07,2024,7,7,8
2024-07-07 07:00,144.55,7.38,7.17,38.27,9117.0,0.25,2024-07-07 07:00:00+00:00,2024-07-07 09:00:00+02:00,2024-07-07,2024,7,7,9
2024-07-07 08:00,317.5,9.46,8.18,42.89,9126.0,0.22,2024-07-07 08:00:00+00:00,2024-07-07 10:00:00+02:00,2024-07-07,2024,7,7,10
2024-07-07 09:00,459.73,10.41,9.09,56.13,9133.0,0.21,2024-07-07 09:00:00+00:00,2024-07-07 11:00:00+02:00,2024-07-07,2024,7,7,11
2024-07-07 10:00,472.65,11.79,10.76,59.87,9135.0,0.2,2024-07-07 10:00:00+00:00,2024-07-07 12:00:00+02:00,2024-07-07,2024,7,7,12
2024-07-07 11:00,462.7,13.55,12.27,49.48,9133.0,0.21,2024-07-07 11:00:00+00:00,2024-07-07 13:00:00+02:00,2024-07-07,2024,7,7,13
2024-07-07 12:00,447.05,14.66,12.86,38.94,9128.0,0.2,2024-07-07 12:00:00+00:00,2024-07-07 14:00:00+02:00,2024-07-07,2024,7,7,14
2024-07-07 13:00,361.23,14.79,12.88,34.7,9125.0,0.19,2024-07-07 13:00:00+00:00,2024-07-07 15:00:00+02:00,2024-07-07,2024,7,7,15
2024-07-07 14:00,237.57,14.21,12.61,36.3,9125.0,0.16,2024-07-07 14:00:00+00:00,2024-07-07 16:00:00+02:00,2024-07-07,2024,7,7,16
2024-07-07 15:00,125.88,13.11,11.97,40.06,9128.0,0.22,2024-07-07 15:00:00+00:00,2024-07-07 17:00:00+02:00,2024-07-07,2024,7,7,17
2024-07-07 16:00,21.45,11.36,10.67,45.2,9132.0,0.24,2024-07-07 16:00:00+00:00,2024-07-07 18:00:00+02:00,2024-07-07,2024,7,7,18
2024-07-07 17:00,0.0,9.9,9.45,50.22,9140.0,-999.0,2024-07-07 17:00:00+00:00,2024-07-07 19:00:00+02:00,2024-07-07,2024,7,7,19
2024-07-07 18:00,0.0,8.87,8.78,55.28,9148.0,-999.0,2024-07-07 18:00:00+00:00,2024-07-07 20:00:00+02:00,2024-07-07,2024,7,7,20
2024-07-07 19:00,0.0,7.76,8.47,63.4,9155.0,-999.0,2024-07-07 19:00:00+00:00,2024-07-07 21:00:00+02:00,2024-07-07,2024,7,7,21
2024-07-07 20:00,0.0,6.69,8.27,73.65,9162.0,-999.0,2024-07-07 20:00:00+00:00,2024-07-07 22:00:00+02:00,2024-07-07,2024,7,7,22
2024-07-07 21:00,0.0,5.92,8.22,81.49,9166.0,-999.0,2024-07-07 21:00:00+00:00,2024-07-07 23:00:00+02:00,2024-07-07,2024,7,7,23
