time_utc,ghi_wm2,temp_air_c,wind_speed_ms,rel_humidity_pct,pressure_pa,albedo,ts_utc,ts_local,date_local,year_local,month_local,day_local,hour_local
2024-10-02 22:00,0.0,14.45,4.32,17.53,9216.0,-999.0,2024-10-02 22:00:00+00:00,2024-10-03 00:00:00+02:00,2024-10-03,2024,10,3,0
2024-10-02 23:00,0.0,13.77,4.45,18.79,9216.0,-999.0,2024-10-02 23:00:00+00:00,2024-10-03 01:00:00+02:00,2024-10-03,2024,10,3,1
2024-10-03 00:00,0.0,13.25,4.51,20.5,9214.0,-999.0,2024-10-03 00:00:00+00:00,2024-10-03 02:00:00+02:00,2024-10-03,2024,10,3,2
2024-10-03 01:00,0.0,12.84,4.65,22.95,9213.0,-999.0,2024-10-03 01:00:00+00:00,2024-10-03 03:00:00+02:00,2024-10-03,2024,10,3,3
2024-10-03 02:00,0.0,12.59,5.05,26.66,9212.0,-999.0,2024-10-03 02:00:00+00:00,2024-10-03 04:00:00+02:00,2024-10-03,2024,10,3,4
2024-10-03 03:00,0.0,12.58,5.55,30.74,9214.0,-999.0,2024-10-03 03:00:00+00:00,2024-10-03 05:00:00+02:00,2024-10-03,2024,10,3,5
2024-10-03 04:00,0.0,12.8,6.16,33.51,9219.0,-999.0,2024-10-03 04:00:00+00:00,2024-10-03 06:00:00+02:00,2024-10-03,2024,10,3,6
2024-10-03 05:00,31.7,13.2,7.0,34.42,9227.0,0.3,2024-10-03 05:00:00+00:00,2024-10-03 07:00:00+02:00,2024-10-03,2024,10,3,7
2024-10-03 06:00,224.23,15.73,8.51,30.5,9237.0,0.25,2024-10-03 06:00:00+00:00,2024-10-03 08:00:00+02:00,2024-10-03,2024,10,3,8
2024-10-03 07:00,442.7,19.45,9.43,28.59,9246.0,0.19,2024-10-03 07:00:00+00:00,2024-10-03 09:00:00+02:00,2024-10-03,2024,10,3,9
2024-10-03 08:00,642.65,22.85,10.87,28.15,9250.0,0.19,2024-10-03 08:00:00+00:00,2024-10-03 10:00:00+02:00,2024-10-03,2024,10,3,10
2024-10-03 09:00,799.28,25.58,10.46,24.35,9250.0,0.19,2024-10-03 09:00:00+00:00,2024-10-03 11:00:00+02:00,2024-10-03,2024,10,3,11
2024-10-03 10:00,895.2,27.89,9.64,20.73,9246.0,0.19,2024-10-03 10:00:00+00:00,2024-10-03 12:00:00+02:00,2024-10-03,2024,10,3,12
2024-10-03 11:00,988.38,29.58,8.75,18.22,9239.0,0.21,2024-10-03 11:00:00+00:00,2024-10-03 13:00:00+02:00,2024-10-03,2024,10,3,13
2024-10-03 12:00,941.5,30.65,7.93,16.48,9231.0,0.21,2024-10-03 12:00:00+00:00,2024-10-03 14:00:00+02:00,2024-10-03,2024,10,3,14
2024-10-03 13:00,825.97,31.16,7.13,15.38,9222.0,0.21,2024-10-03 13:00:00+00:00,2024-10-03 15:00:00+02:00,2024-10-03,2024,10,3,15
2024-10-03 14:00,648.6,31.18,6.43,14.77,9217.0,0.21,2024-10-03 14:00:00+00:00,2024-10-03 16:00:00+02:00,2024-10-03,2024,10,3,16
2024-10-03 15:00,426.67,30.64,5.87,14.73,9216.0,0.23,2024-10-03 15:00:00+00:00,2024-10-03 17:00:00+02:00,2024-10-03,2024,10,3,17
2024-10-03 16:00,187.55,29.34,5.2,15.58,9218.0,0.27,2024-10-03 16:00:00+00:00,2024-10-03 18:00:00+02:00,2024-10-03,2024,10,3,18
2024-10-03 17:00,13.93,24.42,3.32,21.54,9223.0,0.31,2024-10-03 17:00:00+00:00,2024-10-03 19:00:00+02:00,2024-10-03,2024,10,3,19
2024-10-03 18:00,0.0,21.57,3.66,24.47,9229.0,-999.0,2024-10-03 18:00:00+00:00,2024-10-03 20:00:00+02:00,2024-10-03,2024,10,3,20
2024-10-03 19:00,0.0,20.54,3.8,25.54,9237.0,-999.0,2024-10-03 19:00:00+00:00,2024-10-03 21:00:00+02:00,2024-10-03,2024,10,3,21
2024-10-03 20:00,0.0,19.67,3.96,26.71,9244.0,-999.0,2024-10-03 20:00:00+00:00,2024-10-03 22:00:00+02:00,2024-10-03,2024,10,3,22
2024-10-03 21:00,0.0,18.88,4.17,28.14,9247.0,-999.0,2024-10-03 21:00:00+00:00,2024-10-03 23:00:00+02:00,2024-10-03,2024,10,3,23
